temperature,humidity,light,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,health
53.49521667433028,82.91155829392248,1,1359.135320701517,4004.7469789749534,14413.226838062592,-609.1142104459315,-1875.9891401751281,-205.49678561362032,WARNING
68.51399741924172,93.02280651318196,1,13924.231548264434,-2778.012256718534,16515.055782593372,-310.93179722689416,-2882.6530785660943,1838.2848246750657,CRITICAL
34.14947595868479,61.11088836275508,0,1020.0485932766181,2021.5718798840037,18082.951743891994,-231.10694277657498,-322.1406832214993,65.37048133970308,HEALTHY
56.670792630875475,83.1020425409424,1,-452.46466503580467,1558.5199349875686,15895.993032927081,-508.24010764604674,238.9409815417265,1753.6856718314252,WARNING
28.168329869820134,46.39519053465766,0,-934.1477131078445,613.9584082708138,17638.31353293864,-40.158999373724875,-202.12423415788115,352.19791704507037,HEALTHY
77.13915009588159,87.80567745504892,0,-1823.0024246069906,1680.7752874049145,20069.62934565119,28.81633316418162,1130.8962413357376,1871.902609641285,CRITICAL
69.40214896041903,96.88032089769136,0,-1136.9779524040691,-9367.087071137368,9812.950491187248,-2407.8806944823114,1537.5009505031496,343.3998614836605,CRITICAL
31.65720373891155,62.3361699894322,0,-791.7199786555796,-1171.9768544504452,14797.536381573665,-84.43543499019937,288.7494419371523,-382.98147392190447,HEALTHY
30.62734546239196,46.88356917181038,0,1081.9420597408491,995.5324690830807,17200.07284339385,-14.842195709878164,217.49283480629938,184.83236477118055,HEALTHY
27.98176958688174,50.655105657200956,1,90.90908943434984,-3051.971727341344,13636.019685192088,221.70654400165088,-107.77904579719377,-69.2424463004278,HEALTHY
74.67474467090972,99.47341185216723,0,11899.635935524562,-4802.346625780139,11089.664181528275,1099.339626976099,159.57686286464764,653.7048125218686,CRITICAL
57.52971226174731,92.04279127708952,1,2218.190474893959,-2145.083258235996,16542.10128615941,222.92398670473938,66.94369655617317,-320.7009916349588,WARNING
84.55106874267386,87.82692118977198,0,307.46106991812167,-903.5300364518032,15564.657344781188,-47.60741619146593,-1863.533417692473,564.4355099412857,CRITICAL
82.67461045071254,88.87516799755682,1,-1402.0397503495421,6457.072401629488,22746.425266471917,-3297.135199225754,-1386.4666734338944,-1440.3220391436778,CRITICAL
44.88904420513324,91.65698083182885,1,-3026.3563320970043,96.20036911740387,13713.6594948387,252.15450412313072,861.9655248901598,202.56202133725267,WARNING
20.848784842200736,54.95684188051254,1,-558.9947278819981,340.0593668608015,17055.48060100692,132.2845568166694,84.89461884958192,-33.61869319304887,HEALTHY
41.91535772399254,78.20689287810332,1,410.0398916015281,663.2971761205476,15095.259222429298,410.375262871177,-582.3480767534063,-472.36997096179584,WARNING
48.7931146811833,83.92573336948702,1,-5846.070500607744,-1538.381916903585,20095.14773206425,-920.3414155036174,838.7932256512453,-12.506606980759807,WARNING
55.93107246202641,92.03061610574987,0,1323.8136108201497,2140.603530741376,15042.606790472013,140.9525800791399,401.6148375609059,-127.24546294607504,WARNING
30.809244359955727,60.01220625418059,1,1000.5108677584325,-475.73581221467066,17331.013964159607,-182.9439010658823,294.76246673317604,174.41274138665517,HEALTHY
79.67965839721705,93.96329928842941,0,4313.483023220091,-7080.14348459104,5311.634048662575,1641.9641848338215,-2167.0923848970374,-3328.3659091420545,CRITICAL
24.679760304896277,59.30001680941443,1,695.5377575657775,849.1021107431441,16090.033052335817,-14.319850371613366,-303.57474933616186,-71.40584016132188,HEALTHY
20.66991824568348,52.38237206052294,1,-456.49729846836175,1284.4370527773838,17427.84544217267,-4.2690604344827365,203.95530543765764,-473.73824137043175,HEALTHY
66.20830349472477,93.39262950155992,0,7551.101205057701,-8820.757457111924,13422.918225742244,-1050.1386446282656,-111.75750897876775,182.08794139720374,CRITICAL
22.75163294605152,74.19896078245897,0,-325.9113127001942,-10.484976856004451,18141.583772231672,-214.7070570150612,-267.6318137246246,-17.43972975262984,HEALTHY
25.197862519290773,55.904495142114826,0,390.5939061992364,2453.9033459435705,17126.749961786925,272.95976194846696,374.3495637387849,97.85118339988892,HEALTHY
40.9045926184043,75.03745487838337,0,5594.623147921457,-5511.351265419521,18380.464256608608,-923.8599725461253,-735.6245626790871,744.7677560562523,WARNING
32.03964964693566,58.327475469515704,0,909.2161664531275,1428.0314852347879,16483.90554390241,29.192321942630034,-92.86406889949326,-69.21688343448159,HEALTHY
21.573037497987215,69.49620824375276,1,-646.5728842425267,-1081.5480036143952,18071.141635072563,176.3279513898901,-1.5945282633234752,295.98882777800526,HEALTHY
24.196189516536066,53.279931769510604,0,-10.937837016195571,-657.484937966344,14451.83283747395,-135.09623540798557,134.62640413794247,-474.05049601316244,HEALTHY
30.411085002964768,60.76652158298162,1,218.96391585597507,-841.8216318681523,13948.687668217111,136.8326417217909,-162.9512005647096,35.230090377538424,HEALTHY
54.72610031961821,75.74465209831875,0,3773.1000495687517,955.2929264812947,16785.713745314133,1130.3482779731291,941.2796212614304,455.9316663966427,WARNING
58.71343726163452,82.83787841871828,0,1301.9857642318814,-1232.2122809592954,18258.845982362098,-1180.813865961137,-176.64743739362336,408.5979938767649,WARNING
86.47922382782885,90.73799604159342,1,-2409.0787974174336,-9455.331171345064,9818.176716439537,870.3761498621362,-1315.59353919243,2566.7719524826857,CRITICAL
20.553304210317993,64.38257335919587,1,-441.76602322601286,-84.16508518117742,17621.01607293646,-285.2957769451105,67.60453177502829,394.9142393906972,HEALTHY
65.32834063807657,93.44955071234489,0,7588.617160649791,-1927.016394262092,10485.802079681478,-2126.8837325235127,1470.9370185633782,59.24228391383263,CRITICAL
42.176147804601314,93.64260146602328,1,2802.4757993495105,1619.2217456494993,16303.548378286858,86.61447132082849,188.67903464993884,-176.48225733421592,WARNING
43.33676468841669,75.4617096110354,0,2752.9441749051566,296.0931927249721,17041.912452174118,-709.7359823817075,-1522.2027189491812,-992.3078085045288,WARNING
79.30248315125642,97.04199147258888,0,707.0659568478039,-6239.8089097023085,12712.521684149076,1190.3146477694568,4897.624611480454,-681.4415430641637,CRITICAL
20.269185178527376,45.05015131170454,0,-291.8112689155441,-1563.190808696657,17267.109777147158,-15.567439402560407,-36.09598271812513,638.6215135689722,HEALTHY
67.04497784568625,94.64640337328495,0,-9949.649133859866,12470.806864114615,11993.914930307414,2835.905897419987,-415.9643299324484,2196.4154528220256,CRITICAL
30.013248489372057,43.82141255338673,1,-244.8002418063011,-1127.5043377405957,15936.853537616087,-117.21142037412497,-16.051809241509165,218.65418109198598,HEALTHY
70.03481601576183,97.17934134611961,0,8107.9832826459215,6353.496215371701,11876.549675393768,1318.05725298516,2429.2705481273056,3711.596485149307,CRITICAL
56.386692480612375,90.69707424711576,0,2164.186627918424,2703.292394421341,14289.442347080545,-591.2920990920879,921.0752880113561,452.7207547930511,WARNING
26.77458493278257,74.26919786023589,0,-260.10244982649687,-1300.8429736229978,14906.719292867874,-335.4582536118301,39.255784507121156,-46.87374014449141,HEALTHY
65.72190673164341,91.55457150450913,1,-3221.7354784057734,-1384.9654876060072,9777.086347707349,383.81351114982414,3009.581167136519,647.4773294548966,CRITICAL
41.30399533412301,81.14865065095674,0,1999.7782042209667,-144.5687707647285,20494.24194463115,-943.4508826487564,474.61394082689486,467.7492781052966,WARNING
33.12513049615956,52.05824745642672,1,-410.56207492253924,145.2439500734544,17687.33686620339,22.06427262233763,15.178207704154959,124.53263878902933,HEALTHY
22.30119323583632,54.66204749516905,0,-1172.9838514653932,-1734.6639215329903,15918.930550936424,238.37370126173306,9.747830805753562,-444.8039644722571,HEALTHY
21.43535174087002,76.58337740886991,0,-570.4740239305688,-187.30417979489025,14411.278471802883,173.39733450692506,-199.78540226026306,-174.1258062187888,HEALTHY
25.576089423594954,40.05414502861873,0,591.0215565598763,1991.2526016435215,16739.792974927663,153.7034228299112,252.38677534630693,35.943690619689846,HEALTHY
25.89484173468289,73.16656882826058,0,-114.53984525261788,1237.8163119734618,14789.572341205632,-119.87500459075457,1.0487399436366331,9.39611875294841,HEALTHY
48.49122476413114,91.74654867649036,1,-1568.8500068601818,-5133.716371639722,17285.889386659586,50.60184298740865,389.07821930258916,-158.56923066798663,WARNING
44.34968707725956,81.68492748314263,1,3809.004534229117,-1657.3892245870034,19591.473985363933,85.4566139234787,-473.4578261079076,-80.48698227376649,WARNING
50.52350641339183,77.56032130406872,0,-2759.396406505791,648.9891167473847,18318.692933607053,588.7288938731334,402.07044579371325,-348.158673198184,WARNING
44.20370207243087,92.30831763576887,1,861.9414261320717,1187.530625879581,12499.226188556586,-644.2493228297262,-829.5973203412123,150.2812427882639,WARNING
30.584229571764396,60.862039356438686,0,-972.1523982026615,982.3194827554436,16286.169187900057,-221.5883341829991,-261.75566241538576,386.877705581706,HEALTHY
59.438282602513695,91.64956000063817,0,-5561.883370095595,3821.5860395738296,16127.644503666608,304.12942001914803,1170.6003717368976,-701.8350145634455,WARNING
74.31362781038452,95.55411115691733,1,1481.3214091936,-2995.743544833366,21105.160412410944,1180.9046015694491,2279.713208723406,-163.20384869411984,CRITICAL
72.19726935238032,85.83343709076426,0,-5756.225247269999,-2917.875228573458,13460.122530195877,-1455.5627650424774,2075.8742295911807,-296.8588373862008,CRITICAL
51.781202283319274,77.7060214446804,1,-2158.8053325367828,-4142.940900753919,17456.095744513204,-197.9650855784887,-110.40571154893058,564.1559871407953,WARNING
24.729355067459156,61.57965169501349,0,1230.1613134571462,836.0610511595236,13736.747120102491,145.90855332716282,-43.62077967478856,199.1715057436988,HEALTHY
31.929317735715262,45.41978075715379,0,75.57637267003781,1048.8641418753616,16354.783594146014,155.0230243178172,-209.10589713481062,-5.252158653970428,HEALTHY
68.62626602003566,92.4319019975854,1,-6644.935204253041,5384.58063263331,14673.918248915528,-3997.2221434360185,-1736.8011488369195,2349.378605312074,CRITICAL
77.96841089472485,94.33472878580262,0,3764.98786031488,-845.6310095033542,17669.28349580997,-3286.405542117727,117.96544311475103,-470.8577032775992,CRITICAL
82.8427025568581,94.93785865575556,0,4175.419316943792,10724.526313209915,22241.79821959107,1498.2950235844125,-672.3748188922852,384.3656500696798,CRITICAL
87.52183981342942,94.02680746610673,1,6734.721440710589,5411.983394112719,10413.537408406695,-44.38405422049635,4894.959993420109,-2931.5962237452695,CRITICAL
55.956286451061196,78.52853393204803,1,-700.3705790592593,1304.4550966357447,18731.610923173634,-615.644966600963,295.3623994886473,390.0293711074544,WARNING
55.150735735944586,88.04513035547089,0,2764.7145596934706,186.32118327773392,19574.807542473154,1210.4506002933508,1848.7502247864,43.56617467321645,WARNING
20.46762363667882,74.80786761968969,0,-974.7411862859307,-153.45634989981872,16898.801229895922,51.495905695494095,238.84633889434238,133.01796765513998,HEALTHY
49.37502120868828,84.98791198342131,1,-828.4402278755036,2494.5480360244255,17723.4375974426,-164.5206525062911,273.4011971692796,-383.7456958546966,WARNING
74.60823054409254,87.04334911248948,0,-4369.633956113049,2344.3282555386063,16593.173056668733,312.87173471862076,-4809.487593059617,31.829926101340888,CRITICAL
23.56316196311491,54.9300716651736,1,41.689037131941404,-232.3991065004716,16835.09529658298,-209.80138451409726,0.556474184315789,324.0859290208147,HEALTHY
71.65280290499808,90.93677172960841,0,-9554.236673169633,8652.805576252762,17489.250655906853,-1779.312967092282,2290.3761139631292,2325.5707836377414,CRITICAL
48.751954875075874,92.12190664472767,0,3176.526976838854,2721.420534985356,19767.326289638317,-318.299818360731,-717.2450260533674,570.7494531224773,WARNING
78.74270550922738,87.26678013841196,1,3384.546596288404,13034.631729352966,12116.698999312188,4871.463718883779,263.912294792492,-3934.51132760162,CRITICAL
71.71126742720939,95.39833872145441,1,-9546.565800712917,-10607.793634872107,14068.30384062033,43.63010111200672,-3735.9700434409833,-59.61842453285633,CRITICAL
30.459131285807853,70.10553176287344,0,361.44203694732533,338.34666692159095,14298.184141076712,-37.37391937007985,-47.78256839680573,286.03112731197564,HEALTHY
51.73178801108979,87.26078512944771,1,-1467.124333871844,-5649.753418646191,13276.66663272358,-217.99704454748158,33.7321283235315,54.57836956830898,WARNING
78.29642773392911,89.22278638699626,1,3954.0907163666448,1750.775011742681,17420.386866512294,-381.7248378291865,-418.69348128757224,-3495.7283044380365,CRITICAL
56.04836574357407,88.40805782032729,0,-5150.4963680417495,854.8040264732591,17891.250113120386,-410.48845377953825,-405.3431209374573,1580.4994101803532,WARNING
59.807955921839294,80.0523892120355,1,3941.132272085386,3436.1721835777594,17148.49229612749,627.2779223109602,-124.67681214927217,-1078.259714652658,WARNING
26.184195917474984,77.38919661953204,0,-654.2002848756773,1042.3604624928068,14557.071453522167,188.7133763801489,-28.24450713085014,268.0565140667983,HEALTHY
81.7176542313587,96.31552812406969,0,-16141.65378812121,-1633.333030636175,15038.447251363086,1338.5051282523239,-133.54163542149155,1438.3667618985744,CRITICAL
66.183596613736,86.56309656306777,1,5662.612708795932,5547.467195177103,17783.725489344273,-322.254973372002,4048.057072758514,-199.52055062853327,CRITICAL
29.558022152124206,66.37415688823131,0,-1509.4219134067625,-275.7272524673258,16260.21041218908,195.2296716169418,-6.023093420019919,51.84360366865201,HEALTHY
41.77272467786185,82.7298021211703,1,-6932.09685774117,5175.632712167988,15187.093702287913,1707.3162310241216,264.15505629467293,-141.87577254982207,WARNING
70.69732744274816,96.41896421837481,0,5092.832746388694,-386.5331974631321,8224.190717966356,806.3403332687795,844.0287188213878,-433.4300227728548,CRITICAL
31.114607913660024,70.68779412434287,0,1271.1382259809147,770.8631014640396,16876.686483800404,17.774601226348718,-289.1219944944165,-168.82738270354795,HEALTHY
22.20522432349668,68.43577321842166,0,-2619.1522050533395,-1290.5227272912905,17003.688921612113,-426.16759947117515,236.83620327344298,207.2314522277008,HEALTHY
56.91977754774463,81.26018438393787,1,26.219956684688608,-3500.14134290845,20483.89170457165,-352.3497166346312,373.5384973715331,-1018.1929836713072,WARNING
51.40698856017522,85.13566763164629,1,1716.9351762583876,-1604.5535098608534,14960.621441047157,414.1676347851917,-600.4132236235137,-269.3544165228495,WARNING
22.94723978604378,50.057206087498535,1,-442.0371483898755,1058.1300987323689,15867.266258549045,-257.70482725289116,-107.20361495279565,311.88113644382383,HEALTHY
42.20272057304098,82.57002521746276,0,-166.52839001376276,-3131.290480519181,20425.602947472238,-1883.4244716125836,84.87832506908597,369.92332427659676,WARNING
32.356510936986844,42.52561171709565,0,552.2999376795235,625.630933646001,15687.228181570425,116.40531341694538,52.08845266671119,-107.76837123854766,HEALTHY
21.00763099873565,56.20992352110755,1,-469.1477201949346,526.9374126317904,18004.53344516588,314.0989270522278,-200.75157831267413,102.05927791646465,HEALTHY
45.06757189715903,92.83100098825741,0,-147.59957897671663,-677.0281820069207,23386.192369023476,343.9555960628423,-866.34990828962,458.89717889528566,WARNING
67.8640510849012,94.34607093224422,0,11426.58799889204,-3530.1068956308845,12878.898980647587,2902.332569766181,3256.809579726847,-279.8936732824792,CRITICAL
21.891729835631157,63.26886109893907,1,-462.35252379332195,411.44832758859036,15012.633131817618,33.24682639762434,-195.07604703386747,187.20713089678148,HEALTHY
68.55872426637924,90.97653368664521,1,1196.9459917445472,3338.727016542855,17588.787483871354,-1896.2279369003875,-1984.6203232719745,-3082.50284807469,CRITICAL
81.35895501018055,98.16926020876012,1,-2292.3689241283105,-7438.106615208073,22149.350050092762,-141.9389396920926,-3518.24439022804,1014.7537655268428,CRITICAL
22.618847768707795,68.29705100647729,0,347.56161380355206,86.6976994143966,16739.66894856323,38.31547923881792,101.24819786118522,289.4611398783613,HEALTHY
86.12071562386454,95.96986265011657,1,10896.227198177943,7638.275905906418,18206.513860884337,182.1487677364556,874.5709791496904,-2283.192613754126,CRITICAL
25.618101782710436,78.02857225639664,0,473.86083374482297,1368.4501232657549,15467.173156181629,-24.82943605455368,-402.1925779489256,-98.56068499268564,HEALTHY
32.568625622777056,74.35057117397889,0,-212.8082614816047,-37.37385979861299,16016.771009669505,-367.23489288649955,318.9468014633832,-127.7723055888746,HEALTHY
55.10286100232283,91.07503948608164,0,-389.54388800303536,-719.8442374016428,16764.168588672783,-177.97458808590463,-1422.4985438099984,991.1126867798112,WARNING
40.71688304649121,88.21501109826596,0,4085.9232363298465,2222.505289057724,11249.426399591057,-293.9609676980896,167.2418069697393,41.70187768636119,WARNING
73.17180374065721,86.29029966357449,0,-8931.267834191709,-3644.4554860568123,12599.846045934546,4280.617559673123,3331.3581610277915,1461.870868203156,CRITICAL
50.19785151461743,92.26053896299247,0,-2665.6759284677532,-2048.225713941048,14976.997393655001,-102.50840510028492,151.69080136459752,894.0784656818626,WARNING
31.685080908860566,40.80210839136034,0,820.2323983059841,817.3062037383262,17338.085102156627,243.6960429743373,440.4027849319232,-71.21840972381104,HEALTHY
57.58063943752942,87.88860987029237,0,1096.0788149184164,723.8420916096219,18575.40528699611,435.1549033076492,65.96145311292895,303.1897591956371,WARNING
46.87644982517505,87.28062396897302,1,-1348.0086993344473,-760.7249067933783,15843.791437184525,-421.54375180232734,770.9337030560191,262.11933547937275,WARNING
80.8849889369778,95.71184202741613,1,1992.4776357554858,-2743.9482628661904,13308.467974035982,2365.297056991312,-318.7325719048801,4269.191102844488,CRITICAL
57.56754839391199,85.62830480816109,0,-1818.6642655841804,-3051.035527027712,15312.494407628225,748.0934860942325,-260.622847499339,1095.8182619713787,WARNING
20.417746663741337,72.2005952047228,1,-35.09646678459442,-853.932908460056,17674.46074137635,11.039848506017844,409.74165153977015,-325.09845403996655,HEALTHY
28.475487874639246,66.7873588985309,0,462.26246445420423,-1232.5760546154822,16180.819263379119,-154.46356854456695,190.05143877370853,254.30482953078774,HEALTHY
28.200192498331806,68.37188547670661,1,44.06256740659937,-1835.7687561770906,17772.66452010248,28.475582502093253,76.27056691605698,273.10529250525315,HEALTHY
86.84079507965679,91.15125623583411,0,-4005.4973823537002,2500.246917845828,19144.745749829017,-333.5879047590875,1038.033961281358,6.385696786105442,CRITICAL
55.26762519567125,83.58685566741549,1,-1761.6082453083297,1928.3614480318479,16013.19519286612,326.208958709805,885.9983445504123,554.0469509544312,WARNING
59.13320176848427,79.47816263082228,1,-2167.4789350990777,-2734.214655527973,18038.249828093154,1257.5019336532946,1043.1146300118185,-848.883873271894,WARNING
46.382790310683866,77.09410313724842,1,-807.8538453315919,2102.553260564583,16346.365322495998,90.4391498125198,394.225152775742,-444.37915226380693,WARNING
20.70558580122122,75.16440895571859,1,-275.9154704361769,-1705.5515908996056,17017.036726250528,13.853976235175026,-154.1574806080553,286.8816090069656,HEALTHY
26.14509303938779,79.12882674106233,0,-604.6620674952156,825.7263629471786,15612.530354778508,279.39231609156786,-152.03614624574675,7.701396499151827,HEALTHY
24.079245891929464,70.37593049671855,1,-480.2023741470187,714.086112952531,16557.916083833763,-33.85017681126132,25.812959648033768,-97.7962974858316,HEALTHY
43.32838875863205,80.8474516866051,0,1418.8935260285057,-2319.229657080146,16853.033428542072,669.2637442282556,-807.3683793734849,1221.5722899393475,WARNING
58.33957498037005,89.13530563723262,0,2831.3886427080133,3615.8877623595554,17237.909829377022,-161.04809138053596,19.837145638516674,792.2983845112659,WARNING
89.83993414279276,92.32844576748069,0,-6824.778418734778,-1396.72467070104,12772.379426865757,-2016.0090678198314,-2118.0841663715637,49.90196340028355,CRITICAL
83.47761340521768,94.21494311591096,0,3153.052324407067,3298.5005713369956,16987.53296445199,4479.443859998128,-2699.019350706799,2723.1827806540746,CRITICAL
49.10022064613914,77.99273443017853,1,1459.9394887846834,136.70568954564826,16196.44905063383,-845.1202660052005,-471.1962502873903,2192.0569173669214,WARNING
89.37856748465252,95.68940444666967,0,6905.007898106177,-518.3099061089916,16057.892353598785,-1834.056057481581,-3120.4839551074347,3709.3242677191697,CRITICAL
66.39337202959328,90.42174259311942,0,-7391.211324939662,-7665.628944336358,17226.17744032506,-12.784640119574236,-2471.844347018386,-712.9115731118039,CRITICAL
89.83540893189523,91.38469499458478,0,8182.9510416022595,37.53924582442542,10535.882087694536,4002.635913732319,2635.553395451849,-359.0335724630765,CRITICAL
31.48787965827113,67.66622607466167,1,-401.60771065712936,-154.5389942298694,18310.20756273258,-209.56441082553843,-162.900842152322,276.86488363084993,HEALTHY
82.25723824833958,85.00072185841468,1,-2053.793573550881,-5823.1422083178895,15222.893744869743,1358.170049581295,-245.80490876280228,-1316.9362446375264,CRITICAL
87.01930271816722,88.26324145021538,0,-4134.736292775731,-3789.659964759505,5767.865375180176,-1596.923832563683,1934.763681994914,2139.5112024316913,CRITICAL
77.87346698968275,85.63027886899539,1,6665.247629238489,-609.5469603156615,17975.061719702688,-1407.268738109589,-2141.396565568451,-3153.362543705053,CRITICAL
29.539320607455927,55.52662824507982,1,1122.8639537338076,517.5437758122711,16232.586769889716,83.2922889512282,60.208895254890315,349.00328599755767,HEALTHY
43.83189899368846,93.86759437989502,1,-4059.9727268756815,2490.081245354204,13396.733459188652,180.70001673708168,342.16783715904614,262.6232804998693,WARNING
73.58205314718026,87.98231036276131,1,-9053.055546357133,1524.2755881312335,18841.86213093125,-1961.375877105585,1801.9010743562226,-2700.9579115711995,CRITICAL
21.264058387711483,72.47446799330336,1,781.8212109654562,660.0954605303791,16454.486092258918,90.21297632751131,94.1580887933941,-72.72391142659431,HEALTHY
89.15776772231031,91.8189416043208,1,-5909.582130976171,2132.567841295494,9384.467520813061,3751.038889632044,-838.408122032828,-3309.788206851757,CRITICAL
22.742566698032256,73.02843806242667,1,1381.783897451939,1873.020623575457,14340.173705077883,186.45801701325584,-138.59683946629983,160.14960426465984,HEALTHY
58.53881325564079,81.67663047404145,1,-1602.8820808949831,-96.33982015154406,14496.462785971362,934.3228008341104,489.17895973534496,-355.1397175891377,WARNING
29.54437030968872,70.44486148172632,0,206.24754573786294,-1205.141792204277,16980.64383353371,153.90629381019977,-71.06237722358674,122.04887512094918,HEALTHY
69.03140868812463,97.31032012321928,1,813.6193703310445,5630.829475761445,23341.4132615782,2124.087030637712,-4690.8911913154625,-2844.9228146434743,CRITICAL
50.32466195871658,92.46318574765652,1,-3953.933413115105,827.8256953616874,19663.535457985316,-968.8395578678849,-731.8452521221956,180.8439343227752,WARNING
85.1526716186314,85.89546733419871,1,-4859.50114073509,5093.242981710285,18599.593207937138,-2371.1920155489183,-1601.6818323255782,3129.1624821148293,CRITICAL
47.24919697229121,79.95472328070231,1,-2774.0089519409066,-1206.994606410466,15370.991497832081,1104.7137392855177,-222.0329084041656,-371.224876404895,WARNING
48.635634717020615,90.2262754907849,1,-5483.687763462486,-878.4736697869791,18443.23059710692,-12.248141958574019,-232.22345446995683,-9.302263510852196,WARNING
27.656487335063485,65.06370044372841,0,885.458958900338,789.1340251466785,16463.000083611063,215.90872416232833,285.18731629582305,261.6448155651081,HEALTHY
21.87305115358884,61.017805054487184,1,1267.6515111879737,288.7280030098363,15226.883381286729,-266.6256709555613,-310.30244981178583,132.41036695169467,HEALTHY
46.98948991916338,86.906215036869,1,-103.28525729431232,3803.811414400204,15885.27197135902,240.3547309076489,-99.12142570647639,-646.6584819943619,WARNING
42.56270080501048,85.24207710927598,0,-692.6874404656614,-177.90138485487313,18314.530427761565,371.12718678236723,-427.11596934142926,414.9839194431521,WARNING
28.025550980673657,59.06477936505648,0,-662.6237589458467,570.5986685931593,15620.740843457483,-360.9764201329038,-325.50848757663255,9.616989332276399,HEALTHY
70.56107389485257,87.38223844260352,1,-7329.117261418094,-5931.242224087265,11268.603887179755,-2584.7032179342364,-2663.6447327562464,-1660.1283307828178,CRITICAL
71.51692817086216,90.89832638206354,1,-6244.452146369097,-322.08998251930706,23016.008137185556,3336.6113273166707,-251.23992135226908,-628.394555913714,CRITICAL
30.31653809548602,50.938980614999195,1,-357.10719224891875,-244.68450883413132,16111.3219684199,48.60237140194017,15.758603641569174,33.47249070234061,HEALTHY
81.62996540534662,96.0066613438573,0,2804.19162891084,3687.8844942581923,16137.576820097951,4254.998554205137,-1683.0017430786215,-634.2225615021016,CRITICAL
75.54710249936844,86.31015123780514,0,785.4359409322029,12898.902124815511,17114.33194564158,-151.72618598673427,279.8947826476983,-660.4990446588017,CRITICAL
41.95219996459415,79.80891127351819,1,1086.8679727366364,2617.7682992122027,17353.670224208792,-54.195655477072926,340.82121087772,-25.493736386265027,WARNING
20.237803180603503,43.679380426832,0,-1296.833847167973,-657.2117082110901,15618.254681293743,-18.88365242720953,-27.105253795774175,154.46291688814117,HEALTHY
85.08282280518051,94.21688388960044,1,-5803.158797620408,1025.7649392908086,14113.43574559077,-850.1728725395706,-1537.6541307845407,600.571632834852,CRITICAL
57.75803676656641,83.08389759217762,0,-45.33560877020442,733.2110725121302,17595.83661992231,-211.25894537737696,1771.2587680491827,-159.52479113608385,WARNING
82.88650666686868,92.9410594503509,0,-9016.810267830419,-1200.8073253688258,8892.509865401413,413.63272358280767,-1358.8391218857814,581.1606957490748,CRITICAL
48.78086520938906,77.54886111140246,1,-2804.622110870343,1742.4927573078721,17468.483512547522,-1055.4575112124335,1054.363264777821,237.9334507660045,WARNING
30.30784994703015,72.59174670094635,0,-1484.056664924335,-208.4682105404079,17590.608154863916,-305.43357131792953,-211.01787363533901,25.253547246813635,HEALTHY
55.49120499829174,83.34682946532652,1,670.4714099101919,-2825.3131101331064,13247.767368656881,293.5723290702998,450.86928597849607,-342.2513467824536,WARNING
32.68480283416014,50.38413134833914,1,-457.84838618248926,-159.36223214590655,16013.417237599217,-269.6094223880334,-142.93613539808635,104.2559810027629,HEALTHY
83.93876987705725,96.16950710902819,1,-2763.918828166225,-17444.6212741238,9695.18507951712,1359.5003848858055,3074.5665947239013,-2809.305834560099,CRITICAL
56.919362893092824,79.1281773538379,0,1356.2605741612886,3146.9030994001705,17591.324862943966,442.416256531915,331.1316909866008,70.92902380232782,WARNING
